Subject ID,Scan Type,Processing Info,File Path
137,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_137_t2.nii
138,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_138_flair.nii
138,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_138_seg.nii
138,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_138_t1.nii
138,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_138_t1ce.nii
138,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_138_t2.nii
139,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_139_flair.nii
139,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_139_seg.nii
139,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_139_t1.nii
139,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_139_t1ce.nii
139,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_139_t2.nii
140,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_140_flair.nii
140,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_140_seg.nii
140,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_140_t1.nii
140,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_140_t1ce.nii
140,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_140_t2.nii
141,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_141_flair.nii
141,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_141_seg.nii
141,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_141_t1.nii
141,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_141_t1ce.nii
141,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_141_t2.nii
142,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_142_flair.nii
142,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_142_seg.nii
142,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_142_t1.nii
142,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_142_t1ce.nii
142,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_142_t2.nii
143,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_143_flair.nii
143,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_143_seg.nii
143,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_143_t1.nii
143,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_143_t1ce.nii
143,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_143_t2.nii
144,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_144_flair.nii
144,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_144_seg.nii
144,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_144_t1.nii
144,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_144_t1ce.nii
144,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_144_t2.nii
145,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_145_flair.nii
145,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_145_seg.nii
145,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_145_t1.nii
145,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_145_t1ce.nii
145,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_145_t2.nii
146,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_146_flair.nii
146,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_146_seg.nii
146,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_146_t1.nii
146,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_146_t1ce.nii
146,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_146_t2.nii
147,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_147_flair.nii
147,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_147_seg.nii
147,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_147_t1.nii
147,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_147_t1ce.nii
147,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_147_t2.nii
148,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_148_flair.nii
148,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_148_seg.nii
148,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_148_t1.nii
148,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_148_t1ce.nii
148,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_148_t2.nii
149,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_149_flair.nii
149,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_149_seg.nii
149,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_149_t1.nii
149,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_149_t1ce.nii
149,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_149_t2.nii
150,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_150_flair.nii
150,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_150_seg.nii
150,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_150_t1.nii
150,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_150_t1ce.nii
150,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_150_t2.nii
151,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_151_flair.nii
151,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_151_seg.nii
151,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_151_t1.nii
151,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_151_t1ce.nii
151,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_151_t2.nii
152,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_152_flair.nii
152,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_152_seg.nii
152,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_152_t1.nii
152,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_152_t1ce.nii
152,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_152_t2.nii
153,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_153_flair.nii
153,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_153_seg.nii
153,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_153_t1.nii
153,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_153_t1ce.nii
153,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_153_t2.nii
154,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_154_flair.nii
154,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_154_seg.nii
154,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_154_t1.nii
154,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_154_t1ce.nii
154,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_154_t2.nii
155,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_155_flair.nii
155,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_155_seg.nii
155,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_155_t1.nii
155,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_155_t1ce.nii
155,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_155_t2.nii
156,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_156_flair.nii
156,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_156_seg.nii
156,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_156_t1.nii
156,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_156_t1ce.nii
156,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_156_t2.nii
157,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_157_flair.nii
157,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_157_seg.nii
157,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_157_t1.nii
157,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_157_t1ce.nii
157,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_157_t2.nii
158,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_158_flair.nii
158,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_158_seg.nii
158,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_158_t1.nii
158,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_158_t1ce.nii
158,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_158_t2.nii
159,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_159_flair.nii
159,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_159_seg.nii
159,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_159_t1.nii
159,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_159_t1ce.nii
159,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_159_t2.nii
160,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_160_flair.nii
160,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_160_seg.nii
160,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_160_t1.nii
160,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_160_t1ce.nii
160,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_160_t2.nii
161,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_161_flair.nii
161,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_161_seg.nii
161,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_161_t1.nii
161,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_161_t1ce.nii
161,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_161_t2.nii
162,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_162_flair.nii
162,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_162_seg.nii
162,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_162_t1.nii
162,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_162_t1ce.nii
162,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_162_t2.nii
163,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_163_flair.nii
163,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_163_seg.nii
163,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_163_t1.nii
163,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_163_t1ce.nii
163,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_163_t2.nii
164,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_164_flair.nii
164,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_164_seg.nii
164,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_164_t1.nii
164,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_164_t1ce.nii
164,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_164_t2.nii
165,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_165_flair.nii
165,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_165_seg.nii
165,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_165_t1.nii
165,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_165_t1ce.nii
165,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_165_t2.nii
166,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_166_flair.nii
166,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_166_seg.nii
166,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_166_t1.nii
166,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_166_t1ce.nii
166,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_166_t2.nii
167,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_167_flair.nii
167,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_167_seg.nii
167,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_167_t1.nii
167,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_167_t1ce.nii
167,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_167_t2.nii
168,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_168_flair.nii
168,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_168_seg.nii
168,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_168_t1.nii
168,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_168_t1ce.nii
168,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_168_t2.nii
169,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_169_flair.nii
169,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_169_seg.nii
169,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_169_t1.nii
169,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_169_t1ce.nii
169,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_169_t2.nii
170,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_170_flair.nii
170,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_170_seg.nii
170,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_170_t1.nii
170,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_170_t1ce.nii
170,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_170_t2.nii
171,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_171_flair.nii
171,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_171_seg.nii
171,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_171_t1.nii
171,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_171_t1ce.nii
171,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_171_t2.nii
172,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_172_flair.nii
172,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_172_seg.nii
172,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_172_t1.nii
172,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_172_t1ce.nii
172,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_172_t2.nii
173,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_173_flair.nii
173,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_173_seg.nii
173,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_173_t1.nii
173,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_173_t1ce.nii
173,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_173_t2.nii
174,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_174_flair.nii
174,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_174_seg.nii
174,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_174_t1.nii
174,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_174_t1ce.nii
174,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_174_t2.nii
175,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_175_flair.nii
175,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_175_seg.nii
175,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_175_t1.nii
175,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_175_t1ce.nii
175,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_175_t2.nii
176,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_176_flair.nii
176,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_176_seg.nii
176,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_176_t1.nii
176,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_176_t1ce.nii
176,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_176_t2.nii
177,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_177_flair.nii
177,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_177_seg.nii
177,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_177_t1.nii
177,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_177_t1ce.nii
177,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_177_t2.nii
178,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_178_flair.nii
178,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_178_seg.nii
178,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_178_t1.nii
178,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_178_t1ce.nii
178,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_178_t2.nii
179,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_179_flair.nii
179,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_179_seg.nii
179,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_179_t1.nii
179,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_179_t1ce.nii
179,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_179_t2.nii
180,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_180_flair.nii
180,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_180_seg.nii
180,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_180_t1.nii
180,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_180_t1ce.nii
180,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_180_t2.nii
181,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_181_flair.nii
181,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_181_seg.nii
181,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_181_t1.nii
181,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_181_t1ce.nii
181,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_181_t2.nii
182,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_182_flair.nii
182,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_182_seg.nii
182,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_182_t1.nii
182,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_182_t1ce.nii
182,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_182_t2.nii
183,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_183_flair.nii
183,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_183_seg.nii
183,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_183_t1.nii
183,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_183_t1ce.nii
183,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_183_t2.nii
184,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_184_flair.nii
184,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_184_seg.nii
184,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_184_t1.nii
184,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_184_t1ce.nii
184,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_184_t2.nii
185,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_185_flair.nii
185,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_185_seg.nii
185,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_185_t1.nii
185,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_185_t1ce.nii
185,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_185_t2.nii
186,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_186_flair.nii
186,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_186_seg.nii
186,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_186_t1.nii
186,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_186_t1ce.nii
186,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_186_t2.nii
187,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_187_flair.nii
187,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_187_seg.nii
187,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_187_t1.nii
187,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_187_t1ce.nii
187,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_187_t2.nii
188,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_188_flair.nii
188,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_188_seg.nii
188,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_188_t1.nii
188,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_188_t1ce.nii
188,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_188_t2.nii
189,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_189_flair.nii
189,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_189_seg.nii
189,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_189_t1.nii
189,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_189_t1ce.nii
189,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_189_t2.nii
190,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_190_flair.nii
190,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_190_seg.nii
190,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_190_t1.nii
190,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_190_t1ce.nii
190,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_190_t2.nii
191,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_191_flair.nii
191,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_191_seg.nii
191,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_191_t1.nii
191,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_191_t1ce.nii
191,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_191_t2.nii
192,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_192_flair.nii
192,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_192_seg.nii
192,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_192_t1.nii
192,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_192_t1ce.nii
192,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_192_t2.nii
193,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_193_flair.nii
193,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_193_seg.nii
193,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_193_t1.nii
193,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_193_t1ce.nii
193,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_193_t2.nii
194,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_194_flair.nii
194,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_194_seg.nii
194,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_194_t1.nii
194,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_194_t1ce.nii
194,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_194_t2.nii
195,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_195_flair.nii
195,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_195_seg.nii
195,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_195_t1.nii
195,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_195_t1ce.nii
195,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_195_t2.nii
196,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_196_flair.nii
196,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_196_seg.nii
196,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_196_t1.nii
196,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_196_t1ce.nii
196,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_196_t2.nii
197,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_197_flair.nii
197,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_197_seg.nii
197,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_197_t1.nii
197,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_197_t1ce.nii
197,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_197_t2.nii
198,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_198_flair.nii
198,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_198_seg.nii
198,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_198_t1.nii
198,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_198_t1ce.nii
198,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_198_t2.nii
199,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_199_flair.nii
199,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_199_seg.nii
199,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_199_t1.nii
199,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_199_t1ce.nii
199,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_199_t2.nii
200,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_200_flair.nii
200,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_200_seg.nii
200,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_200_t1.nii
200,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_200_t1ce.nii
200,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_200_t2.nii
201,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_201_flair.nii
201,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_201_seg.nii
201,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_201_t1.nii
201,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_201_t1ce.nii
201,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_201_t2.nii
202,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_202_flair.nii
202,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_202_seg.nii
202,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_202_t1.nii
202,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_202_t1ce.nii
202,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_202_t2.nii
203,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_203_flair.nii
203,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_203_seg.nii
203,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_203_t1.nii
203,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_203_t1ce.nii
203,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_203_t2.nii
204,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_204_flair.nii
204,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_204_seg.nii
204,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_204_t1.nii
204,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_204_t1ce.nii
204,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_204_t2.nii
205,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_205_flair.nii
205,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_205_seg.nii
205,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_205_t1.nii
205,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_205_t1ce.nii
205,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_205_t2.nii
206,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_206_flair.nii
